col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
4719,4719,25_31,25_25,6703.143,33.1493,16.7382,0.0054,-0.001068495,9.0,9.0,2055.0,1843.0,2054.9462,1843.0875,2054.9462,1843.0875,192.23911840209067,27.419928855602123,0.434,0.416,-27.47,0.00218,0.00209,-27.61,2054.9462,1843.0875,192.23911840209067,27.419928855602123,0.098172259402,0.097805687734,0.098172259402,0.097805687734,0.313,0.313,-3.92,0.3133273,0.3127362,-3.92,99.0,0.0,0.0,1.043,0.041,1.0,25.0,720,720,25_17,25_16,6562.307,58.26657,16.7612,0.0096,191.2602,50.0,57.0,2055.0,1843.0,2054.9922,1843.1728,2054.9922,1843.1728,192.2391046616885,27.41990447476846,1.538,1.448,-2.35,0.01811,0.01676,8.79,2054.9922,1843.1728,192.2391046616885,27.41990447476846,0.91502458934,0.81784992421,0.91502458934,0.81784992421,0.957,0.904,-5.2,0.9569925,0.9039026,-5.2,23.3254,0.0,2.98,1.062,0.059,0.983,25.0,0.0969127958528635
4720,4720,25_32,25_24,327.4064,7.326198,20.0161,0.0243,-3.764876E-4,13.0,13.0,2086.0,1842.0,2085.711,1841.4617,2085.711,1841.4617,192.2293540281041,27.420119921717205,0.73,0.614,29.33,0.02016,0.01724,34.56,2085.711,1841.4617,192.2293540281041,27.420119921717205,0.25401633816,0.27039375613,0.25401633816,0.27039375613,0.556,0.463,49.97,0.5564768,0.4634044,49.97,99.0,0.0,1.64,1.189,0.159,1.0,25.0,721,721,25_18,25_15,285.6287,23.09655,20.1644,0.0878,191.4818,10.0,12.0,2086.0,1842.0,2085.5679,1841.5113,2085.5679,1841.5113,192.22939985885375,27.420107215085828,0.929,0.9,14.49,0.08477,0.08437,11.94,2085.5679,1841.5113,192.22939985885375,27.420107215085828,1.1678049895,1.0577261749,1.1678049895,1.0577261749,1.087,1.022,18.51,1.087059,1.021681,18.51,23.3497,0.0,3.56,1.032,0.031,0.287,25.0,0.15145220368129006
4723,4723,25_35,25_21,1545.515,15.91738,18.3312,0.0112,-9.168705E-5,11.0,11.0,2465.0,1826.0,2464.7924,1826.0494,2464.7924,1826.0494,192.10909439266183,27.421117570128587,0.565,0.545,-27.06,0.00614,0.00598,-25.14,2464.7924,1826.0494,192.10909439266183,27.421117570128587,0.11132683252,0.084335482178,0.11132683252,0.084335482178,0.334,0.29,-1.0,0.333669,0.2903916,-1.0,99.0,0.0,1.19,1.036,0.035,1.0,25.0,722,722,25_19,25_14,1442.026,37.26965,18.4064,0.0281,190.6048,23.0,29.0,2465.0,1826.0,2464.7982,1826.0861,2464.7982,1826.0861,192.1090929259962,27.421107200519813,1.277,1.242,-5.45,0.04075,0.04017,51.81,2464.7982,1826.0861,192.1090929259962,27.421107200519813,0.86883508422,0.76912454225,0.86883508422,0.76912454225,0.932,0.877,-4.47,0.9324417,0.8766483,-4.47,23.3263,0.0,3.34,1.028,0.027,0.961,25.0,0.03715548411736263
4725,4725,25_37,25_19,2888.002,21.75875,17.6524,0.0082,0.0,13.0,13.0,2292.0,1792.0,2292.255,1791.6842,2292.255,1791.6842,192.1634148116523,27.432310629358277,0.539,0.525,1.64,0.00426,0.00415,-14.5,2292.255,1791.6842,192.1634148116523,27.432310629358277,0.13415578787,0.1562174303,0.13415578787,0.1562174303,0.395,0.366,-86.69,0.3953372,0.3661717,-86.69,99.0,0.0,1.08,1.027,0.026,1.0,25.0,723,723,25_20,25_13,2723.779,44.55468,17.7159,0.0178,190.6909,33.0,39.0,2292.0,1792.0,2292.3157,1791.739,2292.3157,1791.739,192.16339612467928,27.43229468726379,1.409,1.333,17.32,0.02936,0.02765,51.18,2292.3157,1791.739,192.16339612467928,27.43229468726379,0.92085879339,0.80500780864,0.92085879339,0.80500780864,0.96,0.897,-0.68,0.9596224,0.8972132,-0.68,23.3383,0.0,3.01,1.057,0.054,0.979,25.0,0.08177731959420122
4727,4727,25_39,25_17,241.9477,6.297901,20.3446,0.0283,-1.915353E-5,8.0,8.0,2431.0,1777.0,2431.842,1776.461,2431.842,1776.461,192.11903344221105,27.43535296551208,0.866,0.532,-27.21,0.02511,0.01619,-30.42,2431.842,1776.461,192.11903344221105,27.43535296551208,0.40784319299,0.24634091898,0.40784319299,0.24634091898,0.663,0.463,-22.12,0.6631731,0.4630179,-22.12,99.0,0.0,4.01,1.627,0.386,1.0,25.0,724,724,25_21,25_12,224.2419,18.78028,20.4271,0.091,190.5964,8.0,8.0,2432.0,1776.0,2432.0795,1776.2049,2432.0795,1776.2049,192.11895560995603,27.43542284759376,0.847,0.662,-40.4,0.09434,0.07422,-45.04,2432.0795,1776.2049,192.11895560995603,27.43542284759376,0.90717203478,0.72135924171,0.90717203478,0.72135924171,0.99,0.805,-28.05,0.9903767,0.804789,-28.05,23.3288,0.0,4.44,1.279,0.218,0.549,25.0,0.349275621823083
4729,4729,25_41,25_15,58425.81,97.86726,14.3874,0.0018,-5.145889E-4,7.0,7.0,2481.0,1764.0,2480.7249,1763.9866,2480.7249,1763.9866,192.10341915436135,27.43842321038648,0.451,0.32,-2.23,7.6E-4,5.4E-4,-2.23,2480.7249,1763.9866,192.10341915436135,27.43842321038648,0.11266297092,0.091459622565,0.11266297092,0.091459622565,0.336,0.302,-0.11,0.3356532,0.3024228,-0.11,34.669,0.0,0.94,1.408,0.29,0.992,25.0,725,725,25_22,25_11,59516.51,120.8247,14.3673,0.0022,190.8329,110.0,121.0,2481.0,1764.0,2480.7738,1764.0482,2480.7738,1764.0482,192.10340428384544,27.43840545458065,1.69,1.63,0.55,0.00459,0.00454,26.8,2480.7738,1764.0482,192.10340428384544,27.43840545458065,0.95253332238,0.85663173752,0.95253332238,0.85663173752,0.977,0.925,-6.32,0.9765886,0.9248999,-6.32,23.3273,0.0,3.0,1.037,0.035,0.984,25.0,0.07864966624199941
4731,4731,25_43,25_13,365.1734,7.737215,19.8976,0.023,0.0,26.0,26.0,2134.0,1702.0,2134.4799,1703.1365,2134.4799,1703.1365,192.21253746118657,27.45858832163708,1.305,0.908,89.07,0.03749,0.02557,-86.07,2134.4799,1703.1365,192.21253746118657,27.45858832163708,0.58307059628,0.82126669718,0.58307059628,0.82126669718,0.934,0.73,67.28,0.9337679,0.7296675,67.28,99.0,0.0,6.5,1.437,0.304,0.999,25.0,726,726,25_23,25_10,299.4478,24.47527,20.1131,0.0888,191.6351,12.0,14.0,2134.0,1702.0,2134.4284,1703.1791,2134.4284,1703.1791,192.2125542046217,27.45857679253447,1.12,0.946,78.14,0.1037,0.08806,81.67,2134.4284,1703.1791,192.2125542046217,27.45857679253447,1.9882832801,2.5139502427,1.9882832801,2.5139502427,1.587,1.409,-85.07,1.586788,1.408665,-85.07,23.3734,0.0,6.14,1.183,0.155,0.021,25.0,0.06683569405641557
4732,4732,25_44,25_12,143.5118,4.850415,20.9116,0.0367,0.0,10.0,10.0,2316.0,1696.0,2316.6029,1696.6095,2316.6029,1696.6095,192.15474976992468,27.458825831394204,0.815,0.503,37.53,0.03882,0.02403,33.5,2316.6029,1696.6095,192.15474976992468,27.458825831394204,0.25446398931,0.26939467469,0.25446398931,0.26939467469,0.594,0.414,47.36,0.5937604,0.4138927,47.36,99.0,0.0,2.75,1.62,0.383,1.0,25.0,727,727,25_24,25_9,130.71,14.7302,21.0131,0.1224,190.6612,5.0,5.0,2317.0,1697.0,2316.754,1696.5905,2316.754,1696.5905,192.15470169203755,27.45882983757409,0.752,0.447,19.76,0.11811,0.06823,18.49,2316.754,1696.5905,192.15470169203755,27.45882983757409,0.66906223947,0.66902485714,0.66906223947,0.66902485714,0.922,0.699,45.0,0.9217798,0.6988627,45.0,23.3375,0.0,3.41,1.681,0.405,0.444,25.0,0.15228988804255178
4733,4733,25_45,25_11,2940.069,21.95401,17.633,0.0081,0.0,11.0,11.0,2283.0,1662.0,2282.9879,1661.9977,2282.9879,1661.9977,192.16505835585804,27.468853615661185,0.521,0.501,87.93,0.0041,0.00383,88.84,2282.9879,1661.9977,192.16505835585804,27.468853615661185,0.11558073763,0.11889810093,0.11558073763,0.11889810093,0.345,0.34,89.8,0.3448161,0.3399716,89.8,99.0,0.0,2.99,1.042,0.04,1.0,25.0,728,728,25_25,25_8,2799.693,44.93243,17.6861,0.0174,190.5708,35.0,40.0,2283.0,1662.0,2283.0229,1662.0391,2283.0229,1662.0391,192.16504767500064,27.46884166752008,1.4,1.36,-27.47,0.02907,0.02773,-53.63,2283.0229,1662.0391,192.16504767500064,27.46884166752008,0.88343847877,0.82174976999,0.88343847877,0.82174976999,0.94,0.907,0.08,0.9399142,0.9065041,0.08,23.3275,0.0,3.02,1.03,0.029,0.98,25.0,0.05421217575411778
4736,4736,25_48,25_8,414.7139,8.245356,19.7595,0.0216,0.0,10.0,10.0,2115.0,1608.0,2115.1016,1608.1241,2115.1016,1608.1241,192.2177441514086,27.48547048097041,0.619,0.578,81.8,0.01379,0.01362,33.92,2115.1016,1608.1241,192.2177441514086,27.48547048097041,0.095908442395,0.13392379918,0.095908442395,0.13392379918,0.366,0.31,88.04,0.366017,0.3096187,88.04,99.0,0.0,1.22,1.072,0.067,1.0,25.0,730,730,25_27,25_6,357.6036,22.25815,19.9204,0.0676,191.73,10.0,11.0,2115.0,1608.0,2115.1468,1608.1356,2115.1468,1608.1356,192.21772993470657,27.485466854591696,0.878,0.858,-36.9,0.07068,0.06827,-44.93,2115.1468,1608.1356,192.21772993470657,27.485466854591696,0.72432134326,0.68996073973,0.72432134326,0.68996073973,0.851,0.831,-0.89,0.8510756,0.8306337,-0.89,23.3449,0.0,3.3,1.023,0.023,0.542,25.0,0.04664000428820337
4737,4737,25_49,25_7,1341.366,14.8289,18.485,0.012,0.0,13.0,13.0,2258.0,1606.0,2257.8486,1606.2367,2257.8486,1606.2367,192.17247162144147,27.484752218464493,0.641,0.541,-62.78,0.00781,0.0064,-64.85,2257.8486,1606.2367,192.17247162144147,27.484752218464493,0.11789580393,0.15163452337,0.11789580393,0.15163452337,0.391,0.341,-77.94,0.3914711,0.3409995,-77.94,99.0,0.0,1.25,1.184,0.156,1.0,25.0,731,731,25_28,25_5,1241.326,34.58492,18.5692,0.0303,190.9026,22.0,25.0,2258.0,1606.0,2257.8958,1606.301,2257.8958,1606.301,192.17245729868532,27.48473372512248,1.26,1.147,-67.58,0.0442,0.0386,-78.84,2257.8958,1606.301,192.17245729868532,27.48473372512248,0.84954681856,0.8457900316,0.84954681856,0.8457900316,0.944,0.897,-43.74,0.9435176,0.89728,-43.74,23.3235,0.0,3.22,1.098,0.089,0.942,25.0,0.0797642150340492
4738,4738,25_50,25_6,11458.39,43.3408,16.1561,0.0041,1.196702E-4,7.0,7.0,2066.0,1584.0,2066.3175,1583.5935,2066.3175,1583.5935,192.2329699243605,27.492790863738584,0.517,0.452,-51.41,0.00197,0.00172,-51.1,2066.3175,1583.5935,192.2329699243605,27.492790863738584,0.14030209873,0.19472181218,0.14030209873,0.19472181218,0.446,0.369,-75.11,0.4459425,0.3689975,-75.11,99.0,0.0,0.94,1.144,0.126,1.0,25.0,732,732,25_29,25_4,11193.55,67.06628,16.1814,0.0065,192.8936,57.0,65.0,2066.0,1584.0,2066.369,1583.6334,2066.369,1583.6334,192.23295398718,27.49277919938754,1.572,1.475,-12.22,0.01218,0.01181,-20.5,2066.369,1583.6334,192.23295398718,27.49277919938754,0.94718482262,0.84483765081,0.94718482262,0.84483765081,0.976,0.917,-11.98,0.9757095,0.9165225,-11.98,23.3451,0.0,2.97,1.066,0.061,0.981,25.0,0.0651479853871359
4740,4740,25_52,25_4,2808.929,21.4588,17.6825,0.0083,1.039241E-4,57.0,57.0,2071.0,1548.0,2071.1013,1548.1126,2071.1013,1548.1126,192.23110489373377,27.50272522654771,1.679,1.174,78.58,0.01469,0.01014,76.92,2071.1013,1548.1126,192.23110489373377,27.50272522654771,0.88670880911,1.1668434089,0.88670880911,1.1668434089,1.094,0.926,72.71,1.094033,0.9255512,72.71,99.0,0.0,3.89,1.43,0.301,0.987,25.0,733,733,25_30,25_3,3133.863,58.35076,17.5637,0.0202,192.9191,67.0,71.0,2071.0,1548.0,2071.2168,1548.1872,2071.2168,1548.1872,192.23106900248723,27.502703251045688,2.18,1.803,74.13,0.04852,0.03946,72.6,2071.2168,1548.1872,192.23106900248723,27.502703251045688,2.238917221,2.5441415687,2.238917221,2.5441415687,1.604,1.487,73.94,1.60366,1.487055,73.94,23.3505,0.0,5.7,1.209,0.173,0.01,25.0,0.13749694542097987
4741,4741,25_53,25_3,5802.671,30.84246,16.8948,0.0058,-7.588568E-5,9.0,9.0,2210.0,1546.0,2210.3107,1546.2546,2210.3107,1546.2546,192.18694677215095,27.502033868482368,0.492,0.478,13.25,0.00266,0.00257,6.11,2210.3107,1546.2546,192.18694677215095,27.502033868482368,0.12957050228,0.10309394957,0.12957050228,0.10309394957,0.36,0.321,1.93,0.3600006,0.3210358,1.93,99.0,0.0,0.98,1.03,0.029,1.0,25.0,734,734,25_31,25_2,5596.685,54.37512,16.934,0.0106,191.3288,46.0,51.0,2210.0,1546.0,2210.3953,1546.3047,2210.3953,1546.3047,192.18692044568087,27.502019040823164,1.504,1.414,9.49,0.01878,0.01801,21.06,2210.3953,1546.3047,192.18692044568087,27.502019040823164,0.92956945667,0.84185499278,0.92956945667,0.84185499278,0.964,0.917,-2.31,0.964216,0.9174486,-2.31,23.316,0.0,2.98,1.064,0.06,0.982,25.0,0.09832176768150618
4742,4742,25_54,25_2,201.5827,5.748596,20.5427,0.031,0.0,7.0,7.0,2334.0,1538.0,2334.3364,1538.0573,2334.3364,1538.0573,192.14754225671552,27.50324497754476,0.624,0.476,-83.81,0.02037,0.01641,-84.6,2334.3364,1538.0573,192.14754225671552,27.50324497754476,0.11326055506,0.1285895352,0.11326055506,0.1285895352,0.359,0.336,-85.93,0.3587025,0.3364262,-85.93,99.0,0.0,1.29,1.31,0.237,1.0,25.0,704,704,25_1,25_1,182.6081,17.78888,20.6501,0.1058,191.4173,7.0,7.0,2334.0,1538.0,2334.2907,1538.0055,2334.2907,1538.0055,192.14755622695537,27.50325994575736,0.743,0.66,-88.83,0.09019,0.08325,-89.89,2334.2907,1538.0055,192.14755622695537,27.50325994575736,0.52265329992,0.7153919202,0.52265329992,0.7153919202,0.846,0.722,-85.84,0.846414,0.7222386,-85.84,23.334,0.0,2.86,1.126,0.112,0.495,25.0,0.06907770986365255
4753,4753,26_11,26_260,750.496,11.09198,19.1155,0.0161,-0.0143062,12.0,12.0,2949.0,1974.0,2949.5079,1974.6963,2949.5079,1974.6963,191.957117602368,27.374918894280366,1.166,0.535,75.47,0.0192,0.00841,75.42,2949.5079,1974.6963,191.957117602368,27.374918894280366,0.25815800237,0.28010680745,0.25815800237,0.28010680745,0.532,0.506,72.32,0.53159,0.505645,72.32,30.9419,0.0,4.69,2.182,0.542,0.982,26.0,737,737,26_3,26_32,618.4499,29.58555,19.3256,0.052,189.464,18.0,20.0,2949.0,1974.0,2949.4468,1974.6567,2949.4468,1974.6567,191.95713653084,27.374930591458043,1.311,1.044,64.5,0.07882,0.05968,62.32,2949.4468,1974.6567,191.95713653084,27.374930591458043,1.2258917138,1.3977131728,1.2258917138,1.3977131728,1.184,1.105,80.44,1.18437,1.104931,80.44,23.3315,0.0,5.03,1.255,0.203,0.353,26.0,0.0728105074834151
4759,4759,26_17,26_254,386.2522,7.957389,19.8367,0.0224,-3.423154E-4,7.0,7.0,2691.0,1957.0,2690.6016,1957.0761,2690.6016,1957.0761,192.03890917796295,27.382247039273643,0.558,0.427,47.81,0.01255,0.01015,49.69,2690.6016,1957.0761,192.03890917796295,27.382247039273643,0.18541215037,0.073417738699,0.18541215037,0.073417738699,0.432,0.268,6.71,0.4324139,0.2680449,6.71,35.0716,0.0,1.36,1.307,0.235,0.971,26.0,738,738,26_4,26_30,370.6103,24.51749,19.8816,0.0718,190.3417,9.0,14.0,2691.0,1957.0,2690.5525,1957.0478,2690.5525,1957.0478,192.03892443494436,27.38225544110717,1.012,0.659,27.18,0.09901,0.06084,26.7,2690.5525,1957.0478,192.03892443494436,27.38225544110717,0.78636706743,0.67299900905,0.78636706743,0.67299900905,0.899,0.807,21.93,0.8990517,0.8068904,21.93,23.3704,0.0,4.12,1.535,0.349,0.512,26.0,0.05667186250702009
4763,4763,26_21,26_250,359.9736,7.681931,19.9132,0.0232,8.779106E-6,17.0,17.0,2973.0,1926.0,2972.0539,1926.6459,2972.0539,1926.6459,191.94947587154164,27.388216710543198,1.519,1.171,-61.15,0.03751,0.02954,-52.16,2972.0539,1926.6459,191.94947587154164,27.388216710543198,0.8754600853,1.1312886377,0.8754600853,1.1312886377,1.087,0.908,-67.77,1.087463,0.9078397,-67.77,99.0,0.0,5.44,1.297,0.229,1.0,26.0,774,774,27_7,27_33,96.0243,14.59646,21.3479,0.1651,190.7929,4.0,5.0,2973.0,1926.0,2972.8079,1925.6053,2972.8079,1925.6053,191.94922622437733,27.38850222191573,0.764,0.445,19.06,0.13525,0.07812,18.48,2972.8079,1925.6053,191.94922622437733,27.38850222191573,1.4775730224,1.4105994837,1.4775730224,1.4105994837,1.219,1.184,19.34,1.219421,1.183717,19.34,23.3881,0.0,3.2,1.719,0.418,0.473,27.0,1.2850542245368253
4777,4777,26_35,26_236,758.6194,11.15185,19.1038,0.016,-4.067182E-6,6.0,6.0,2782.0,1901.0,2781.8353,1900.7161,2781.8353,1900.7161,192.0094377452619,27.39725879063379,0.517,0.441,-20.67,0.00805,0.00673,-17.48,2781.8353,1900.7161,192.0094377452619,27.39725879063379,0.082920636191,0.090357779845,0.082920636191,0.090357779845,0.302,0.286,-71.06,0.3022432,0.2862297,-71.06,99.0,0.0,1.04,1.174,0.148,1.0,26.0,740,740,26_6,26_28,632.1518,27.64403,19.3018,0.0475,190.1033,17.0,17.0,2782.0,1901.0,2781.87,1900.652,2781.87,1900.652,192.0094260935452,27.397276492343742,1.153,0.938,-16.21,0.06391,0.05012,-15.39,2781.87,1900.652,192.0094260935452,27.397276492343742,0.90743466622,0.79151152517,0.90743466622,0.79151152517,0.958,0.884,-15.97,0.958003,0.8838419,-15.97,23.348,0.0,3.29,1.23,0.187,0.695,26.0,0.07288964261118418
4807,4807,26_65,26_206,279.759,6.772159,20.1869,0.0263,6.078259E-6,4.0,4.0,2565.0,1855.0,2564.7702,1854.9943,2564.7702,1854.9943,192.07771695569133,27.41208318162924,0.521,0.421,-89.2,0.01358,0.01064,-89.37,2564.7702,1854.9943,192.07771695569133,27.41208318162924,0.16553234111,0.16084829027,0.16553234111,0.16084829027,0.407,0.401,-2.49,0.4068676,0.4010479,-2.49,99.0,0.0,1.27,1.238,0.192,0.999,26.0,742,742,26_8,26_26,176.4266,17.41712,20.6875,0.1072,190.5085,6.0,7.0,2565.0,1855.0,2564.7025,1854.848,2564.7025,1854.848,192.07773691118115,27.41212492077522,0.842,0.601,-61.61,0.1113,0.077,-59.66,2564.7025,1854.848,192.07773691118115,27.41212492077522,0.67251762474,0.68155434931,0.67251762474,0.68155434931,0.853,0.792,-47.58,0.8528107,0.7916982,-47.58,23.3404,0.0,3.76,1.401,0.286,0.491,26.0,0.1612047766042937
4826,4826,26_84,26_187,317.8714,7.218731,20.0482,0.0247,4.45654E-5,5.0,5.0,2563.0,1842.0,2563.028,1841.7271,2563.028,1841.7271,192.0781337925579,27.41582868996328,0.543,0.429,-21.15,0.01356,0.01025,-20.89,2563.028,1841.7271,192.0781337925579,27.41582868996328,0.084549731608,0.10230864458,0.084549731608,0.10230864458,0.322,0.289,-76.06,0.3216744,0.2887628,-76.06,99.0,0.0,1.2,1.266,0.21,1.0,26.0,743,743,26_9,26_25,193.6285,18.56628,20.5864,0.1041,190.6947,7.0,8.0,2563.0,1842.0,2563.1165,1841.8462,2563.1165,1841.8462,192.07810697062823,27.415794410260023,0.814,0.666,41.89,0.09932,0.07869,44.88,2563.1165,1841.8462,192.07810697062823,27.415794410260023,1.0314643902,0.89616367324,1.0314643902,0.89616367324,1.019,0.943,-12.85,1.01926,0.9427283,-12.85,23.3537,0.0,2.43,1.224,0.183,0.361,26.0,0.14838146784563702
4844,4844,26_102,26_169,796.3738,11.42598,19.0511,0.0156,-1.587639E-6,7.0,7.0,2691.0,1810.0,2691.0197,1809.8404,2691.0197,1809.8404,192.0372640834476,27.423634225495107,0.539,0.492,-46.19,0.00811,0.00747,-44.09,2691.0197,1809.8404,192.0372640834476,27.423634225495107,0.13138336362,0.13963281555,0.13138336362,0.13963281555,0.374,0.362,-82.96,0.3738455,0.3622923,-82.96,99.0,0.0,1.02,1.095,0.087,1.0,26.0,744,744,26_10,26_24,646.598,29.71981,19.2773,0.0499,190.964,16.0,20.0,2691.0,1810.0,2691.0368,1809.8523,2691.0368,1809.8523,192.0372587890317,27.42363072458396,1.155,1.073,12.51,0.06262,0.05769,25.69,2691.0368,1809.8523,192.0372587890317,27.42363072458396,0.87336589315,0.78160584847,0.87336589315,0.78160584847,0.936,0.882,-9.97,0.9361031,0.88243,-9.97,23.3945,0.0,3.13,1.076,0.071,0.888,26.0,0.020833146665835217
4859,4859,26_117,26_154,2518.335,20.31851,17.8011,0.0088,-8.475538E-7,6.0,6.0,2824.0,1775.0,2824.2294,1774.6991,2824.2294,1774.6991,191.9947047669768,27.432294595659176,0.488,0.427,-54.81,0.00401,0.00349,-54.22,2824.2294,1774.6991,191.9947047669768,27.432294595659176,0.071866252007,0.10077203397,0.071866252007,0.10077203397,0.319,0.267,-81.37,0.3185183,0.2668041,-81.37,99.0,0.0,0.85,1.144,0.126,1.0,26.0,745,745,26_11,26_23,2341.904,42.73886,17.8799,0.0198,189.8977,29.0,37.0,2824.0,1775.0,2824.318,1774.7591,2824.318,1774.7591,191.9946773243724,27.432276914632435,1.417,1.318,-8.8,0.03203,0.03021,-1.52,2824.318,1774.7591,191.9946773243724,27.432276914632435,0.93918428531,0.85720170007,0.93918428531,0.85720170007,0.972,0.923,-14.38,0.9720888,0.9227294,-14.38,23.3238,2.0,3.1,1.075,0.07,0.974,26.0,0.10700448588727919
4861,4861,26_119,26_152,1027.206,12.97669,18.7747,0.0137,0.002237524,6.0,6.0,2829.0,1770.0,2828.9203,1770.1704,2828.9203,1770.1704,191.99317181685555,27.433524515747045,0.479,0.41,-44.84,0.00634,0.00537,-44.75,2828.9203,1770.1704,191.99317181685555,27.433524515747045,0.10323435499,0.10688451686,0.10323435499,0.10688451686,0.327,0.321,-85.2,0.3269716,0.3212607,-85.2,99.0,0.0,0.94,1.168,0.144,1.0,26.0,746,746,26_12,26_23,964.8857,33.07162,18.8427,0.0372,189.8972,21.0,24.0,2829.0,1770.0,2828.8158,1770.3092,2828.8158,1770.3092,191.99320636072656,27.433486459068437,1.324,1.097,-20.71,0.05601,0.04613,-18.51,2828.8158,1770.3092,191.99320636072656,27.433486459068437,0.97151662558,0.87575575369,0.97151662558,0.87575575369,0.998,0.923,-24.35,0.9980955,0.9225388,-24.35,23.3244,3.0,3.48,1.208,0.172,0.777,26.0,0.1737402946931503
4867,4867,26_125,26_146,7483.312,35.02531,16.6186,0.0051,-1.472705E-6,4.0,4.0,2809.0,1756.0,2809.384,1755.7844,2809.384,1755.7844,191.99921116117727,27.43774810013077,0.491,0.406,-14.2,0.0023,0.0019,-14.31,2809.384,1755.7844,191.99921116117727,27.43774810013077,0.14417340252,0.056328167708,0.14417340252,0.056328167708,0.38,0.237,-2.66,0.3799511,0.2369362,-2.66,99.0,0.0,0.88,1.211,0.174,1.0,26.0,747,747,26_13,26_22,7158.338,57.91516,16.6668,0.0088,190.3517,54.0,56.0,2809.0,1756.0,2809.4273,1755.8347,2809.4273,1755.8347,191.9991979660696,27.43773356262486,1.532,1.451,-9.89,0.01599,0.01558,-41.88,2809.4273,1755.8347,191.9991979660696,27.43773356262486,0.95742692386,0.85815982174,0.95742692386,0.85815982174,0.979,0.925,-7.96,0.9794918,0.9253014,-7.96,23.3547,0.0,3.01,1.056,0.053,0.982,26.0,0.06637002335388249
4869,4869,26_127,26_144,333.1899,7.390623,19.9971,0.0241,6.909326E-5,14.0,14.0,2744.0,1752.0,2743.3515,1751.9754,2743.3515,1751.9754,192.0200903544712,27.43942386772778,1.286,0.496,-0.42,0.03303,0.01386,1.95,2743.3515,1751.9754,192.0200903544712,27.43942386772778,0.74831464975,0.189707099,0.74831464975,0.189707099,0.867,0.432,-4.23,0.8668253,0.4320135,-4.23,99.0,0.0,4.04,2.595,0.615,1.0,26.0,748,748,26_14,26_21,165.6416,18.52583,20.7559,0.1215,189.7654,6.0,8.0,2744.0,1752.0,2743.4811,1751.9936,2743.4811,1751.9936,192.0200494849286,27.439417566924565,0.864,0.681,-1.08,0.11263,0.09173,-0.06,2743.4811,1751.9936,192.0200494849286,27.439417566924565,2.088285073,1.5087317747,2.088285073,1.5087317747,1.445,1.228,-1.78,1.445285,1.228075,-1.78,23.2945,0.0,4.55,1.268,0.211,0.456,26.0,0.1308716928901574
