col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
884,884,1_52,1_27,928.798,15.06621,18.7926,0.0176,1.388837,106.0,106.0,745.0,8.0,744.1125999999999,8.3789,744.1125999999999,8.3789,192.6318229618616,27.93801291198721,3.105,1.772,-57.41,0.05981,0.03053,-57.36,744.1125999999999,8.3789,192.6318229618616,27.93801291198721,1.5825740716,1.6785884211,1.5825740716,1.6785884211,1.319,1.233,57.92,1.319353,1.233073,57.92,25.4617,16.0,4.86,1.753,0.429,0.349,1.0,41,41,1_4,1_1,291.9168,26.34639,20.0493,0.098,402.956,8.0,8.0,744.0,7.0,744.5885000000001,7.714600000000001,744.5885000000001,7.714600000000001,192.63166552603917,27.938195951631613,0.938,0.626,73.2,0.10564,0.07021,72.62,744.5885000000001,7.714600000000001,192.63166552603917,27.938195951631613,0.71025056286,0.9349303027,0.71025056286,0.9349303027,0.987,0.82,69.07,0.9866307,0.8195979,69.07,22.8594,0.0,3.31,1.498,0.332,0.504,1.0,,,0.8171751954141351
930,930,1_98,1_770,690.5876,14.54499,19.1144,0.0229,2.790776,139.0,139.0,599.0,478.0,599.6606,478.4115,599.6606,478.4115,192.68193899374015,27.806989868232616,3.501,2.145,55.97,0.06823,0.04119,55.66,599.6606,478.4115,192.68193899374015,27.806989868232616,1.6634640759,1.8019184455,1.6634640759,1.8019184455,1.343,1.289,81.98,1.343399,1.288666,81.98,26.6101,1.0,5.79,1.633,0.387,0.027,1.0,67,67,1_30,1_28,199.7904,20.7359,20.461,0.1127,403.5551,5.0,5.0,598.0,477.0,598.5838,477.7416,598.5838,477.7416,192.68227565689915,27.80718634972777,0.747,0.453,70.98,0.10409,0.0601,71.56,598.5838,477.7416,192.68227565689915,27.80718634972777,0.52257506353,0.708866896,0.52257506353,0.708866896,0.854,0.709,72.63,0.8538634,0.708773,72.63,22.8612,0.0,3.42,1.647,0.393,0.498,1.0,,,1.2681735882757073
950,950,1_118,1_754,1741.509,19.43854,18.1101,0.0121,2.69267,132.0,132.0,948.0,470.0,947.9269,469.4822,947.9269,469.4822,192.57108068811647,27.80682095842892,2.59,1.581,-66.87,0.03399,0.01785,-65.78,947.9269,469.4822,192.57108068811647,27.80682095842892,0.94875460303,0.98965519267,0.94875460303,0.98965519267,1.01,0.959,57.05,1.009597,0.9587095,57.05,26.4735,0.0,2.93,1.639,0.39,0.606,1.0,43,43,1_6,1_26,1010.955,42.30448,18.7006,0.0454,402.4211,18.0,21.0,948.0,469.0,947.8419,469.8449,947.8419,469.8449,192.5711109986549,27.80671966539269,1.245,1.054,56.96,0.06418,0.05397,54.63,947.8419,469.8449,192.5711109986549,27.80671966539269,0.82475041457,0.89549601055,0.82475041457,0.89549601055,0.973,0.88,57.2,0.9725051,0.8800457,57.2,22.8636,0.0,3.29,1.181,0.153,0.752,1.0,,,0.37252689835771485
978,978,1_146,1_733,39391.28,80.61308,14.7239,0.0022,2.769351,69.0,69.0,808.0,469.0,807.6815,469.3976,807.6815,469.3976,192.6156888957896,27.80793417256287,0.964,0.871,30.22,0.002,0.00181,29.96,807.6815,469.3976,192.6156888957896,27.80793417256287,0.35897451506,0.34387259885,0.35897451506,0.34387259885,0.611,0.574,34.96,0.6110855,0.5739526,34.96,26.9388,0.0,1.76,1.107,0.096,0.982,1.0,42,42,1_5,1_27,35927.56,117.9951,14.8238,0.0036,403.2051,97.0,102.0,808.0,469.0,807.8094,469.793,807.8094,469.793,192.6156517398445,27.8078220313922,1.811,1.65,56.46,0.00843,0.00787,75.72,807.8094,469.793,192.6156517398445,27.8078220313922,0.99567826119,0.98403673504,0.99567826119,0.98403673504,1.031,0.958,42.71,1.030959,0.957517,42.71,22.8777,0.0,3.27,1.098,0.089,0.982,1.0,,,0.4155713777439255
1010,1010,1_178,1_710,7849.243,36.29141,16.4753,0.005,1.408165,37.0,37.0,503.0,460.0,503.1484,460.3766,503.1484,460.3766,192.71248344696812,27.81278736580241,0.991,0.639,87.32,0.00469,0.00307,87.33,503.1484,460.3766,192.71248344696812,27.81278736580241,0.13088347069,0.33305766071,0.13088347069,0.33305766071,0.577,0.362,88.76,0.5771939,0.3616468,88.76,25.3548,24.0,1.91,1.552,0.356,0.973,1.0,44,44,1_7,1_25,11024.71,75.13344,16.1065,0.0074,403.8558,45.0,49.0,502.0,460.0,502.9177,460.6512,502.9177,460.6512,192.71255922396287,27.812711894953093,2.024,0.985,83.1,0.02215,0.01118,80.94,502.9177,460.6512,192.71255922396287,27.812711894953093,0.3589667323,1.1279372217,0.3589667323,1.1279372217,1.064,0.595,85.7,1.064104,0.5954722,85.7,22.8765,24.0,5.32,2.054,0.513,0.983,1.0,,,0.35864697126839257
1110,1110,1_278,1_838,15282.36,50.54597,15.7519,0.0036,1.352633,72.0,72.0,664.0,503.0,664.0272,503.0653,664.0272,503.0653,192.6616812800461,27.79957031543889,1.085,0.97,16.81,0.0037,0.00331,15.69,664.0272,503.0653,192.6616812800461,27.79957031543889,0.44488491854,0.39624382089,0.44488491854,0.39624382089,0.671,0.625,17.16,0.6708279,0.6253948,17.16,25.4554,0.0,1.82,1.119,0.107,0.999,1.0,65,65,1_28,1_30,12934.3,87.8239,15.933,0.0074,402.9514,65.0,70.0,664.0,503.0,664.1614999999999,503.4459,664.1614999999999,503.4459,192.66164191629323,27.79946229391841,1.708,1.545,42.58,0.01585,0.01449,42.44,664.1614999999999,503.4459,192.66164191629323,27.79946229391841,1.0170348176,0.96382880925,1.0170348176,0.96382880925,1.029,0.96,33.51,1.028864,0.9603658,33.51,22.8679,16.0,3.27,1.106,0.096,0.985,1.0,,,0.4035998637264331
1111,1111,1_279,1_634,9215.011,44.8715,16.3012,0.0053,2.685405,1172.0,1172.0,729.0,327.0,729.2102,327.0154,729.2102,327.0154,192.6393886796953,27.84856346612303,15.879,5.4,52.59,0.09471,0.03333,52.8,729.2102,327.0154,192.6393886796953,27.84856346612303,0.5368299217,0.50936965658,0.5368299217,0.50936965658,0.748,0.697,33.98,0.7481303,0.697496,33.98,27.2011,3.0,1.94,2.941,0.66,0.938,1.0,48,48,1_11,1_21,6252.387,71.99527,16.7223,0.0125,402.8672,44.0,53.0,729.0,327.0,729.3312,327.3122,729.3312,327.3122,192.63935280527383,27.84847910504059,1.62,1.4,48.77,0.02447,0.02182,51.94,729.3312,327.3122,192.63935280527383,27.84847910504059,0.92515317605,0.92182339091,0.92515317605,0.92182339091,1.007,0.913,44.47,1.006994,0.9126552,44.47,22.8684,0.0,3.05,1.157,0.136,0.981,1.0,,,0.32051714462725167
1152,1152,1_320,1_602,6128.8,33.50235,16.744,0.0059,2.835447,209.0,209.0,939.0,391.0,939.2176,390.5661,939.2176,390.5661,192.5731389409444,27.829072615783048,3.908,1.368,77.9,0.0291,0.00883,77.69,939.2176,390.5661,192.5731389409444,27.829072615783048,0.61799942377,0.61775862591,0.61799942377,0.61775862591,0.81,0.762,44.91,0.8095018,0.7618825,44.91,27.114,1.0,3.57,2.857,0.65,0.982,1.0,46,46,1_9,1_23,4470.245,63.1409,17.0866,0.0153,403.7795,37.0,42.0,939.0,391.0,939.5046,391.7337,939.5046,391.7337,192.57305816959283,27.828742160849234,1.552,1.304,58.25,0.02872,0.02343,57.45,939.5046,391.7337,192.57305816959283,27.828742160849234,0.8559905189,0.89255121855,0.8559905189,0.89255121855,0.973,0.896,52.33,0.972887,0.8955627,52.33,22.9305,0.0,3.17,1.19,0.159,0.981,1.0,,,1.202355504832079
1224,1224,1_392,1_550,3202.967,38.64633,17.4485,0.0131,2.697748,2428.0,2428.0,746.0,235.0,745.592,235.2458,745.592,235.2458,192.63336221854783,27.87423415783756,28.264,17.535,27.12,0.22632,0.14195,27.83,745.592,235.2458,192.63336221854783,27.87423415783756,387.07434104,367.83693029,387.07434104,367.83693029,20.029,18.809,33.02,20.02868,18.80859,33.02,27.4314,3.0,3.75,1.612,0.38,0.0,1.0,51,51,1_14,1_18,222.3841,22.64018,20.3446,0.1106,403.1099,5.0,6.0,746.0,235.0,745.9768,235.4952,745.9768,235.4952,192.6332419575317,27.87416109315834,0.768,0.5,1.34,0.1068,0.06559,0.08,745.9768,235.4952,192.6332419575317,27.87416109315834,0.52822347555,0.65671595725,0.52822347555,0.65671595725,0.814,0.722,77.7,0.8143283,0.7223634,77.7,22.8638,0.0,2.56,1.536,0.349,0.481,1.0,,,0.4585535955589443
1395,1395,1_563,1_425,57033.68,96.85737,14.3221,0.0018,2.65647,73.0,73.0,642.0,243.0,642.1197999999999,243.1108,642.1197999999999,243.1108,192.6663644240872,27.872815324701712,0.928,0.828,26.1,0.0016,0.00143,25.71,642.1197999999999,243.1108,192.6663644240872,27.872815324701712,0.30937412077,0.27543695807,0.30937412077,0.27543695807,0.561,0.52,19.89,0.560791,0.5199274,19.89,27.0859,0.0,1.57,1.121,0.108,1.0,1.0,50,50,1_13,1_19,53172.41,135.9888,14.3982,0.0028,403.4008,110.0,121.0,642.0,243.0,642.2573,243.5074,642.2573,243.5074,192.66632414502385,27.872702791382792,1.863,1.684,53.01,0.00681,0.00634,59.21,642.2573,243.5074,192.66632414502385,27.872702791382792,0.98980160168,0.97008741192,0.98980160168,0.97008741192,1.027,0.951,41.23,1.027207,0.951175,41.23,22.8596,0.0,3.26,1.106,0.096,0.983,1.0,,,0.41975922860610837
1428,1428,1_596,1_398,4967.721,32.04348,16.972,0.007,2.769248,474.0,474.0,620.0,208.0,620.3159,208.5676,620.3159,208.5676,192.67300130057345,27.88269146889538,6.871,3.785,-7.4,0.05864,0.03178,-7.03,620.3159,208.5676,192.67300130057345,27.88269146889538,0.64595867694,0.60874833724,0.64595867694,0.60874833724,0.82,0.763,32.75,0.8198856,0.7632133,32.75,27.3973,3.0,2.31,1.816,0.449,0.91,1.0,52,52,1_15,1_17,3374.713,59.52132,17.3918,0.0192,403.4239,34.0,37.0,620.0,208.0,620.3928,208.8554,620.3928,208.8554,192.67297934586057,27.882609983062466,1.511,1.255,50.2,0.03406,0.02765,54.67,620.3928,208.8554,192.67297934586057,27.882609983062466,0.92652120445,0.88909189695,0.92652120445,0.88909189695,1.0,0.903,39.16,1.000117,0.9029833,39.16,22.8569,0.0,3.22,1.204,0.169,0.974,1.0,,,0.29789671028728826
1507,1507,1_675,1_339,340984.3,236.5052,12.3806,8.0E-4,2.888672,80.0,80.0,628.0,177.0,627.9818,177.2444,627.9818,177.2444,192.6702864194932,27.891438060247435,0.877,0.767,30.85,6.1E-4,5.3E-4,30.83,627.9818,177.2444,192.6702864194932,27.891438060247435,0.26901283523,0.25792465932,0.26901283523,0.25792465932,0.529,0.497,35.26,0.529232,0.496841,35.26,27.7972,4.0,1.8,1.143,0.125,1.0,1.0,55,55,1_18,1_14,335816.6,270.0441,12.3972,9.0E-4,403.4746,211.0,223.0,628.0,177.0,628.108,177.6415,628.108,177.6415,192.67024972932296,27.891325476023784,1.989,1.78,54.21,0.00224,0.00203,56.41,628.108,177.6415,192.67024972932296,27.891325476023784,1.0342409909,1.0173695604,1.0342409909,1.0173695604,1.055,0.969,42.22,1.054948,0.968863,42.22,22.866,0.0,3.38,1.118,0.105,0.985,1.0,,,0.41667115330914994
1571,1571,1_739,1_296,53474.13,94.82675,14.392,0.0019,3.070418,344.0,344.0,551.0,138.0,550.9745,137.51,550.9745,137.51,192.694454352917,27.903191604395207,2.484,1.277,-21.01,0.00621,0.00285,-21.42,550.9745,137.51,192.694454352917,27.903191604395207,0.37388017621,0.36576516176,0.37388017621,0.36576516176,0.636,0.579,41.66,0.6361488,0.5787573,41.66,27.1971,0.0,2.1,1.945,0.486,0.983,1.0,56,56,1_19,1_13,49375.23,133.7053,14.4786,0.0029,403.3861,113.0,122.0,551.0,138.0,550.8657,137.9793,550.8657,137.9793,192.69449307887052,27.903060507970302,1.863,1.71,65.86,0.00752,0.00668,-78.05,550.8657,137.9793,192.69449307887052,27.903060507970302,0.98677411605,0.97361397623,0.98677411605,0.97361397623,1.037,0.941,43.01,1.036739,0.9410424,43.01,22.8817,0.0,3.27,1.09,0.082,0.983,1.0,,,0.48174674882143503
1591,1591,1_759,1_286,18274.99,55.0422,15.5578,0.0033,2.718736,75.0,75.0,691.0,135.0,690.7538,135.458,690.7538,135.458,192.64993578341551,27.902704446343265,1.04,0.954,37.95,0.00322,0.00297,37.41,690.7538,135.458,192.64993578341551,27.902704446343265,0.38150821374,0.38885582837,0.38150821374,0.38885582837,0.638,0.602,49.77,0.6382536,0.6024918,49.77,27.2575,0.0,1.87,1.09,0.082,0.985,1.0,58,58,1_21,1_11,15648.62,90.38194,15.7262,0.0063,403.5668,67.0,71.0,691.0,136.0,690.8589,135.8114,690.8589,135.8114,192.64990544059452,27.90260430564916,1.702,1.536,56.28,0.01319,0.01228,58.26,690.8589,135.8114,192.64990544059452,27.90260430564916,0.94002474865,0.95249634619,0.94002474865,0.95249634619,1.009,0.935,47.46,1.00947,0.9346076,47.46,22.8779,0.0,3.11,1.108,0.098,0.982,1.0,,,0.36869712502268576
1882,1882,1_1050,1_71,5783.546,31.55823,16.8069,0.0059,2.677412,79.0,79.0,909.0,30.0,908.5881,29.6378,908.5881,29.6378,192.57963755897268,27.9307603785492,1.271,1.154,44.66,0.00729,0.00666,44.32,908.5881,29.6378,192.57963755897268,27.9307603785492,0.54843712043,0.5397777381,0.54843712043,0.5397777381,0.76,0.715,41.29,0.7600169,0.7145553,41.29,26.7774,0.0,2.27,1.101,0.092,0.984,1.0,64,64,1_27,1_5,4432.394,65.52287,17.0958,0.0161,403.3302,40.0,44.0,909.0,30.0,908.7065,29.989,908.7065,29.989,192.5796030150701,27.930660747054016,1.589,1.342,57.67,0.03023,0.02501,56.51,908.7065,29.989,192.5796030150701,27.930660747054016,0.91694902493,0.93751086743,0.91694902493,0.93751086743,1.005,0.919,48.56,1.005068,0.9188575,48.56,22.8727,0.0,3.23,1.184,0.155,0.971,1.0,,,0.3706211003167386
1964,1964,2_1,2_516,483341.1,385.0499,12.0018,9.0E-4,2.096932,97572.0,97572.0,1197.0,407.0,1197.3428,406.2182,1197.3428,406.2182,192.4911702202352,27.822630404833973,162.19,93.982,-62.79,0.15355,0.08755,-63.79,1197.3428,406.2182,192.4911702202352,27.822630404833973,4628.8292959,4502.7775036,4628.8292959,4502.7775036,69.412,65.678,-37.77,69.41229,65.67755,-37.77,25.6335,19.0,3.56,1.726,0.421,0.029,2.0,73,73,2_6,2_26,136132.7,448.8757,13.3775,0.0036,406.1741,1793.0,2072.0,1197.0,407.0,1197.4235,406.9426,1197.4235,406.9426,192.4911512315181,27.822426143317376,10.389,8.253,74.9,0.04443,0.03509,74.61,1197.4235,406.9426,192.4911512315181,27.822426143317376,19.870245208,22.018770446,19.870245208,22.018770446,4.711,4.438,74.51,4.711422,4.437512,74.51,22.9155,0.0,4.75,1.259,0.206,0.029,2.0,,,0.7288812317518111
1965,1965,2_2,2_516,4102.056,35.46301,17.1799,0.0094,3.636292,929.0,929.0,1205.0,91.0,1204.7625,90.7098,1204.7625,90.7098,192.4858984484287,27.911247603920085,8.106,6.277,27.37,0.07426,0.05819,27.89,1204.7625,90.7098,192.4858984484287,27.911247603920085,0.87044863065,0.84256023585,0.87044863065,0.84256023585,0.946,0.904,34.58,0.9464176,0.9040479,34.58,27.6136,3.0,2.39,1.291,0.226,0.616,2.0,89,89,2_22,2_8,2188.264,52.43453,17.8622,0.026,402.0506,27.0,30.0,1205.0,91.0,1204.8013,91.0189,1204.8013,91.0189,192.48588895007916,27.911160423679227,1.345,1.223,56.77,0.04038,0.03698,66.11,1204.8013,91.0189,192.48588895007916,27.911160423679227,0.83602904647,0.82937024683,0.83602904647,0.82937024683,0.943,0.881,43.33,0.9432488,0.8807275,43.33,22.847,0.0,3.06,1.1,0.091,0.962,2.0,,,0.31152568112437123
1966,1966,2_3,2_516,24473.69,86.26004,15.2407,0.0038,1.980245,4701.0,4701.0,1250.0,60.0,1250.3872,59.6815,1250.3872,59.6815,192.4710870690488,27.919600071424696,29.356,18.78,-3.61,0.11975,0.07298,-2.82,1250.3872,59.6815,192.4710870690488,27.919600071424696,929.62780611,597.7997035,929.62780611,597.7997035,30.528,24.402,-4.79,30.52831,24.40184,-4.79,25.5501,19.0,72.88,1.563,0.36,0.027,2.0,92,92,2_25,2_5,4967.959,84.80227,16.972,0.0185,402.5706,71.0,80.0,1250.0,60.0,1250.0856,59.9279,1250.0856,59.9279,192.47118536855064,27.91953326071414,2.586,1.712,-31.24,0.05385,0.03513,-29.77,1250.0856,59.9279,192.47118536855064,27.91953326071414,2.9255993095,2.518498572,2.9255993095,2.518498572,1.798,1.487,-33.24,1.797837,1.487239,-33.24,22.8801,0.0,6.71,1.51,0.338,0.01,2.0,,,0.38945541464956945
1969,1969,2_6,2_82,1082.383,22.18496,18.6265,0.0223,3.708887,296.0,296.0,1047.0,43.0,1046.8524,42.679,1046.8524,42.679,192.53573119087247,27.92600634720829,5.879,5.031,-78.12,0.09419,0.07978,-77.07,1046.8524,42.679,192.53573119087247,27.92600634720829,2.781936458,2.6230851221,2.781936458,2.6230851221,1.686,1.601,27.83,1.686215,1.600531,27.83,26.5366,3.0,4.22,1.169,0.144,0.012,2.0,94,94,2_27,2_3,181.1441,22.69488,20.5673,0.1361,403.7353,5.0,6.0,1047.0,43.0,1047.002,42.504,1047.002,42.504,192.5356819663983,27.926054343853284,0.806,0.5,1.92,0.1128,0.06912,0.1,1047.002,42.504,192.5356819663983,27.926054343853284,1.309936512,1.0621624079,1.309936512,1.0621624079,1.153,1.022,14.72,1.152524,1.021659,14.72,22.9058,0.0,3.74,1.614,0.38,0.355,2.0,,,0.23022849519551378
1987,1987,2_24,2_42,2731.643,23.6077,17.6213,0.0094,1.913592,118.0,118.0,1129.0,17.0,1129.8161,17.3152,1129.8161,17.3152,192.5090839032948,27.93247441992465,2.339,1.46,-0.93,0.02749,0.01421,-1.86,1129.8161,17.3152,192.5090839032948,27.93247441992465,0.83287530426,0.81918152257,0.83287530426,0.81918152257,0.922,0.896,36.42,0.9215451,0.8959975,36.42,25.3025,0.0,3.0,1.602,0.376,0.982,2.0,68,68,2_1,2_1,1617.96,49.56689,18.19,0.0333,402.2957,23.0,27.0,1129.0,17.0,1129.5118,17.5522,1129.5118,17.5522,192.50918296697864,27.932410246196103,1.298,1.192,56.35,0.04813,0.04491,57.78,1129.5118,17.5522,192.50918296697864,27.932410246196103,0.8847897943,0.91016214953,0.8847897943,0.91016214953,0.972,0.922,52.86,0.9717638,0.9222944,52.86,22.8569,0.0,3.28,1.089,0.082,0.922,2.0,,,0.3857038890133291
2151,2151,2_188,2_384,1773.413,25.58529,18.0904,0.0157,2.113443,353.0,353.0,1494.0,429.0,1494.544,429.2007,1494.544,429.2007,192.3968596174031,27.81375795251733,6.479,4.102,50.22,0.0991,0.06149,52.08,1494.544,429.2007,192.3968596174031,27.81375795251733,48.320998691,54.859645157,48.320998691,54.859645157,7.418,6.94,81.13,7.417743,6.939577,81.13,25.2554,19.0,5.74,1.579,0.367,0.088,2.0,76,76,2_9,2_25,238.2674,24.60026,20.2697,0.1121,402.175,6.0,7.0,1494.0,429.0,1493.5767,428.8205,1493.5767,428.8205,192.39716364259277,27.81387277221114,0.86,0.615,11.51,0.11158,0.07691,10.94,1493.5767,428.8205,192.39716364259277,27.81387277221114,0.9353617551,0.73065277216,0.9353617551,0.73065277216,0.971,0.85,10.86,0.971176,0.8501951,10.86,22.8701,0.0,3.49,1.399,0.285,0.501,2.0,,,1.039336966532051
2215,2215,2_252,2_335,2319.718,21.48551,17.7988,0.0101,3.882329,82.0,82.0,1047.0,411.0,1046.7782,411.3345,1046.7782,411.3345,192.53911042984416,27.822389557313635,1.509,1.407,-11.2,0.01526,0.01402,-11.66,1046.7782,411.3345,192.53911042984416,27.822389557313635,0.74488088203,0.7320972383,0.74488088203,0.7320972383,0.863,0.855,11.56,0.8633879,0.8553008,11.56,26.8493,0.0,2.54,1.073,0.068,0.982,2.0,74,74,2_7,2_23,1487.063,46.031,18.2816,0.0336,402.731,23.0,24.0,1047.0,411.0,1046.8159,411.5696,1046.8159,411.5696,192.53910057787988,27.82232317466041,1.259,1.107,69.7,0.05048,0.04111,70.19,1046.8159,411.5696,192.53910057787988,27.82232317466041,0.79596685108,0.81523640035,0.79596685108,0.81523640035,0.903,0.892,81.32,0.9031591,0.8919119,81.32,22.8754,0.0,3.02,1.138,0.121,0.91,2.0,,,0.2381035489025754
2399,2399,2_436,2_179,3361.002,24.48326,17.3962,0.0079,3.627916,87.0,87.0,1134.0,172.0,1133.9283,172.3842,1133.9283,172.3842,192.50919688577764,27.8888605876336,1.399,1.311,35.37,0.01156,0.01094,30.34,1133.9283,172.3842,192.50919688577764,27.8888605876336,0.66996225422,0.6575370583,0.66996225422,0.6575370583,0.835,0.794,39.54,0.8345929,0.7943261,39.54,27.8671,0.0,2.42,1.067,0.063,0.981,2.0,86,86,2_19,2_11,2333.138,53.35699,17.7926,0.0248,402.5262,29.0,31.0,1134.0,172.0,1133.9318,172.6338,1133.9318,172.6338,192.50919806106788,27.88879040853753,1.38,1.227,64.48,0.03976,0.03545,74.12,1133.9318,172.6338,192.50919806106788,27.88879040853753,0.87324658117,0.8771070812,0.87324658117,0.8771070812,0.974,0.896,45.76,0.9737604,0.8956251,45.76,22.8561,0.0,3.11,1.125,0.111,0.961,2.0,,,0.24962453805667376
2464,2464,2_501,2_131,43965.25,85.22316,14.6046,0.0021,3.748087,65.0,65.0,1073.0,111.0,1072.5664,110.6728,1072.5664,110.6728,192.52816431037965,27.9066930413726,0.944,0.846,39.18,0.00186,0.00167,38.83,1072.5664,110.6728,192.52816431037965,27.9066930413726,0.34960135919,0.33257264513,0.34960135919,0.33257264513,0.607,0.561,35.74,0.6065461,0.5606031,35.74,27.0191,0.0,1.78,1.116,0.104,0.982,2.0,88,88,2_21,2_9,40255.73,123.0587,14.7003,0.0033,403.6345,94.0,107.0,1073.0,111.0,1072.6911,111.0753,1072.6911,111.0753,192.52812828569105,27.90657892890631,1.842,1.626,59.69,0.00812,0.00714,66.33,1072.6911,111.0753,192.52812828569105,27.90657892890631,0.94984412379,0.96480194589,0.94984412379,0.96480194589,1.018,0.937,47.71,1.018053,0.9371312,47.71,22.9106,0.0,3.27,1.133,0.117,0.983,2.0,,,0.42137434663256557
2485,2485,2_522,2_111,170924.4,167.5482,13.1304,0.0011,3.85835,67.0,67.0,1133.0,72.0,1132.9666,72.34,1132.9666,72.34,192.5085854483275,27.91698537140936,0.849,0.77,53.19,8.4E-4,7.6E-4,53.53,1132.9666,72.34,192.5085854483275,27.91698537140936,0.22925326474,0.27529582934,0.22925326474,0.27529582934,0.528,0.475,75.67,0.5277392,0.4754372,75.67,27.5547,0.0,1.43,1.102,0.093,1.0,2.0,90,90,2_23,2_7,165645.7,202.4655,13.1645,0.0013,403.1627,163.0,172.0,1133.0,72.0,1133.0749,72.7492,1133.0749,72.7492,192.508554723068,27.916869505353485,1.941,1.717,62.71,0.00338,0.00302,60.49,1133.0749,72.7492,192.508554723068,27.916869505353485,0.93585204215,0.9729611663,0.93585204215,0.9729611663,1.016,0.937,51.98,1.015562,0.9367217,51.98,22.8947,0.0,3.22,1.13,0.115,0.988,2.0,,,0.4232889438669763
2545,2545,2_582,2_517,5875.762,32.92796,16.7897,0.0061,1.911404,141.0,141.0,1232.0,497.0,1231.5391,497.181,1231.5391,497.181,192.48113437746755,27.796787915322547,2.029,1.364,-45.23,0.01618,0.00917,-44.64,1231.5391,497.181,192.48113437746755,27.796787915322547,0.58355720522,0.55599687943,0.58355720522,0.55599687943,0.769,0.74,25.59,0.76926,0.7401304,25.59,25.3865,0.0,2.35,1.487,0.328,0.973,2.0,70,70,2_3,2_31,4200.563,63.90427,17.1541,0.0165,403.6114,38.0,45.0,1232.0,497.0,1231.8136,497.2756,1231.8136,497.2756,192.48104795974567,27.796759120842705,1.532,1.367,61.94,0.03178,0.02684,66.06,1231.8136,497.2756,192.48104795974567,27.796759120842705,0.89516821308,0.89528128273,0.89516821308,0.89528128273,0.971,0.92,45.03,0.9713565,0.9202805,45.03,22.9002,0.0,3.06,1.121,0.108,0.978,2.0,,,0.29034360678340526
2596,2596,2_633,2_508,7141.106,35.19609,16.578,0.0054,1.756583,86.0,86.0,1102.0,502.0,1102.0767,502.0724,1102.0767,502.0724,192.5223502409054,27.796445880474696,1.266,1.113,-2.79,0.00762,0.00591,-8.26,1102.0767,502.0724,192.5223502409054,27.796445880474696,0.48008691914,0.46967553715,0.48008691914,0.46967553715,0.7,0.678,34.89,0.6999617,0.6780974,34.89,25.3907,0.0,1.91,1.137,0.121,0.979,2.0,69,69,2_2,2_32,5439.764,67.51524,16.8735,0.0135,404.107,41.0,47.0,1102.0,502.0,1102.1911,502.4363,1102.1911,502.4363,192.5223171883742,27.796342681102928,1.549,1.372,67.27,0.02578,0.02255,75.56,1102.1911,502.4363,192.5223171883742,27.796342681102928,0.86006120772,0.88592949336,0.86006120772,0.88592949336,0.959,0.909,53.01,0.9590976,0.9089128,53.01,22.8803,16.0,3.06,1.128,0.114,0.982,2.0,,,0.3814584774257681
